"","s","S","Coh","Angle","R","RT"
"4364","4","s2","cohE","angleH","r2",1.61776399012351
"4365","4","s2","cohE","angleH","r2",1.10575689197224
"4366","4","s2","cohE","angleH","r2",1.15137944266469
"4367","4","s2","cohE","angleH","r2",1.07208527802015
"4368","4","s2","cohE","angleH","r2",1.43534495434667
"4369","4","s2","cohE","angleH","r2",1.4504070612742
"4370","4","s2","cohE","angleH","r2",1.38994117105263
"4371","4","s2","cohE","angleH","r2",1.22796919167877
"4372","4","s2","cohE","angleH","r2",1.03045038593798
"4373","4","s2","cohE","angleH","r2",1.82748947229929
"4374","4","s2","cohE","angleH","r2",1.61650345351783
"4375","4","s2","cohE","angleH","r2",1.69115646784823
"4376","4","s2","cohE","angleH","r2",1.59756930855414
"4377","4","s2","cohE","angleH","r2",0.994270956761491
"4378","4","s2","cohE","angleH","r2",1.55241365335649
"4379","4","s2","cohE","angleH","r2",1.10947001313379
"4380","4","s2","cohE","angleH","r2",1.65891541991719
"4381","4","s2","cohE","angleH","r2",1.2829867866952
"4382","4","s2","cohE","angleH","r2",1.57721415746689
"4383","4","s2","cohE","angleH","r2",1.08716178511913
"4384","4","s2","cohE","angleH","r2",1.6131123210618
"4385","4","s2","cohE","angleH","r2",1.31770251458122
"4386","4","s2","cohE","angleH","r2",1.53423369797767
"4387","4","s2","cohE","angleH","r2",1.27221383182641
"4388","4","s2","cohE","angleH","r2",1.47659888978387
"4389","4","s2","cohE","angleH","r2",1.27858728583881
"4390","4","s2","cohE","angleH","r2",1.46060833586061
"4391","4","s2","cohE","angleH","r2",1.53838320107
"4392","4","s2","cohE","angleH","r2",1.4533960855936
"4393","4","s2","cohE","angleH","r2",1.41008982824237
"4394","4","s2","cohE","angleH","r2",2.35944589132253
"4395","4","s2","cohE","angleH","r2",1.8425014560111
"4396","4","s2","cohE","angleH","r2",1.65628934798367
"4397","4","s2","cohE","angleH","r2",1.44801597446762
"4398","4","s2","cohE","angleH","r2",1.48446291032183
"4399","4","s2","cohE","angleH","r2",1.34559742907029
"4400","4","s2","cohE","angleH","r2",1.29474459089021
"4401","4","s2","cohE","angleH","r2",1.30847572013097
"4402","4","s2","cohE","angleH","r2",1.06113704083923
"4403","4","s2","cohE","angleH","r2",1.29229711781332
"4404","4","s2","cohE","angleH","r2",1.21518489125841
"4405","4","s2","cohE","angleH","r2",1.32203260021433
"4406","4","s2","cohE","angleH","r2",1.32990886497102
"4407","4","s2","cohE","angleH","r2",1.19620830371637
"4408","4","s2","cohE","angleH","r2",1.76784238896656
"4409","4","s2","cohE","angleH","r2",1.38528271866369
"4410","4","s2","cohE","angleH","r2",1.32934085600419
"4411","4","s2","cohE","angleH","r2",1.31542470587051
"4412","4","s2","cohE","angleH","r2",1.20955081399037
"4413","4","s2","cohE","angleH","r2",1.45985069253841
"4414","4","s2","cohE","angleH","r2",1.46982733160702
"4415","4","s2","cohE","angleH","r2",1.59174047506019
"4416","4","s2","cohE","angleH","r2",1.29193136896332
"4417","4","s2","cohE","angleH","r2",1.4198875500103
"4418","4","s2","cohE","angleH","r2",1.45754465566117
"4419","4","s2","cohE","angleH","r2",1.95730865755273
"4420","4","s2","cohE","angleH","r2",1.82032923123889
"4421","4","s2","cohE","angleH","r2",1.61226676810797
"4422","4","s2","cohE","angleH","r2",1.71933525460838
"4423","4","s2","cohE","angleH","r2",1.16311014131783
"4424","4","s2","cohE","angleH","r2",1.41173260712539
"4425","4","s2","cohE","angleH","r1",2.87119042684481
"4426","4","s2","cohE","angleH","r2",2.17905641146618
"4427","4","s2","cohE","angleH","r2",1.3487491585622
"4428","4","s2","cohE","angleH","r2",1.32861821140253
"4429","4","s2","cohE","angleH","r2",1.74215506606187
"4430","4","s2","cohE","angleH","r2",1.5757311378689
"4431","4","s2","cohE","angleH","r2",2.253607770903
"4432","4","s2","cohE","angleH","r2",1.39538162428843
"4433","4","s2","cohE","angleH","r2",1.9110696734291
"4434","4","s2","cohE","angleH","r2",1.70668212320784
"4435","4","s2","cohE","angleH","r2",1.40136269469918
"4436","4","s2","cohE","angleH","r2",1.50455694199734
"4437","4","s2","cohE","angleH","r2",1.72464731493468
"4438","4","s2","cohE","angleH","r2",1.59390189171613
"4439","4","s2","cohE","angleH","r2",1.55577690174681
"4440","4","s2","cohE","angleH","r2",1.17593892224379
"4441","4","s2","cohE","angleH","r2",1.28727720304794
"4442","4","s2","cohE","angleH","r2",1.60123437927613
"4443","4","s2","cohE","angleH","r2",1.78497105149186
"4444","4","s2","cohE","angleH","r2",2.08244092938092
"4445","4","s2","cohE","angleH","r2",1.04494899628809
"4446","4","s2","cohE","angleH","r2",1.10674332637282
"4447","4","s2","cohE","angleH","r2",1.24676018524811
"4448","4","s2","cohE","angleH","r2",1.63043289692601
"4449","4","s2","cohE","angleH","r2",1.6084293641726
"4450","4","s2","cohE","angleH","r2",1.39066536986251
"4451","4","s2","cohE","angleH","r2",1.58602779762123
"4452","4","s2","cohE","angleH","r2",1.39142984900202
"4453","4","s2","cohE","angleH","r2",1.35248346849446
"4454","4","s2","cohE","angleH","r2",1.28841194651178
"4455","4","s2","cohE","angleH","r2",1.22277572111454
"4456","4","s2","cohE","angleH","r2",1.59798466198931
"4457","4","s2","cohE","angleH","r2",1.5361044193534
"4458","4","s2","cohE","angleH","r2",1.48481223996469
"4459","4","s2","cohE","angleH","r2",1.37244284627739
"4460","4","s2","cohE","angleH","r2",1.25278879926928
"4461","4","s2","cohE","angleH","r2",1.26173070857001
"4462","4","s2","cohE","angleH","r2",1.30916241698593
"4463","4","s2","cohE","angleH","r2",1.70633505311393
"4464","4","s2","cohE","angleH","r2",1.1134963647057
"4465","4","s2","cohE","angleH","r2",2.09431468981502
"4466","4","s2","cohE","angleH","r2",1.10595967358974
"4467","4","s2","cohE","angleH","r2",1.50952913043831
"4468","4","s2","cohE","angleH","r2",1.38272447374994
"4469","4","s2","cohE","angleH","r2",1.6979740599421
"4470","4","s2","cohE","angleH","r2",1.36348220488305
"4471","4","s2","cohE","angleH","r2",1.15850298687254
"4472","4","s2","cohE","angleH","r2",1.23336459918668
"4473","4","s2","cohE","angleH","r2",2.01029481331075
"4474","4","s2","cohE","angleH","r2",1.69271912546372
"4475","4","s2","cohE","angleH","r2",1.8409690767212
"4476","4","s2","cohE","angleH","r2",1.10521137328845
"4477","4","s2","cohE","angleH","r2",1.4801341565621
"4478","4","s2","cohE","angleH","r2",1.50177013129088
"4479","4","s2","cohE","angleH","r2",1.41937368478854
"4480","4","s2","cohE","angleH","r2",1.53080431831812
"4481","4","s2","cohE","angleH","r2",1.40942008154416
"4482","4","s2","cohE","angleH","r2",1.3384267582733
"4483","4","s2","cohE","angleH","r2",1.52240860356978
"4484","4","s2","cohE","angleH","r2",1.78132406653878
"4485","4","s2","cohE","angleH","r2",1.80494965473569
"4486","4","s2","cohE","angleH","r2",1.63012882051108
"4487","4","s2","cohE","angleH","r2",1.55891772192146
"4488","4","s2","cohE","angleH","r2",1.52631970916452
"4489","4","s2","cohE","angleH","r2",1.80638142381873
"4490","4","s2","cohE","angleH","r2",1.35131436224073
"4491","4","s2","cohE","angleH","r2",1.55679576436907
"4492","4","s2","cohE","angleH","r2",1.28720982530758
"4493","4","s2","cohE","angleH","r2",1.74084082005841
"4494","4","s2","cohE","angleH","r2",1.61504828851945
"4495","4","s2","cohE","angleH","r2",1.03493292048314
"4496","4","s2","cohE","angleH","r2",1.7709241701266
"4497","4","s2","cohE","angleH","r2",1.69057768290917
"4498","4","s2","cohE","angleH","r2",1.44023689961963
"4499","4","s2","cohE","angleH","r2",1.20493591004855
"4500","4","s2","cohE","angleH","r2",1.44714659783382
"4501","4","s1","cohH","angleH","r1",1.38273788004491
"4502","4","s1","cohH","angleH","r1",1.96124018609036
"4503","4","s1","cohH","angleH","r1",1.33243184974958
"4504","4","s1","cohH","angleH","r1",1.91608060902166
"4505","4","s1","cohH","angleH","r1",1.44041421092718
"4506","4","s1","cohH","angleH","r1",1.38414052237261
"4507","4","s1","cohH","angleH","r1",1.32564768073093
"4508","4","s1","cohH","angleH","r1",2.12506641567653
"4509","4","s1","cohH","angleH","r1",2.05392066771258
"4510","4","s1","cohH","angleH","r1",2.30066450799388
"4511","4","s1","cohH","angleH","r1",2.02904379904631
"4512","4","s1","cohH","angleH","r1",1.72203681491372
"4513","4","s1","cohH","angleH","r1",2.19583565549392
"4514","4","s1","cohH","angleH","r1",1.30375416238227
"4515","4","s1","cohH","angleH","r1",1.61527855125471
"4516","4","s1","cohH","angleH","r1",1.58507301334595
"4517","4","s1","cohH","angleH","r1",1.46731439096205
"4518","4","s1","cohH","angleH","r1",1.44059665821704
"4519","4","s1","cohH","angleH","r1",1.60588907624371
"4520","4","s1","cohH","angleH","r1",1.64506832671804
"4521","4","s1","cohH","angleH","r1",2.29164153678942
"4522","4","s1","cohH","angleH","r1",1.46603968676974
"4523","4","s1","cohH","angleH","r1",1.33790045672842
"4524","4","s1","cohH","angleH","r1",1.67218489799746
"4525","4","s1","cohH","angleH","r1",1.89675965469164
"4526","4","s1","cohH","angleH","r1",2.38796039514491
"4527","4","s1","cohH","angleH","r1",1.6922198189521
"4528","4","s1","cohH","angleH","r1",2.11792557927392
"4529","4","s1","cohH","angleH","r1",1.80601486890244
"4530","4","s1","cohH","angleH","r1",2.60451993111482
"4531","4","s1","cohH","angleH","r1",1.78534305864951
"4532","4","s1","cohH","angleH","r1",1.61664243092764
"4533","4","s1","cohH","angleH","r1",1.49768002560679
"4534","4","s1","cohH","angleH","r1",1.36606606924766
"4535","4","s1","cohH","angleH","r1",2.28416309080641
"4536","4","s1","cohH","angleH","r1",1.9469782457337
"4537","4","s1","cohH","angleH","r1",1.97541446647226
"4538","4","s1","cohH","angleH","r1",2.24339858904138
"4539","4","s1","cohH","angleH","r1",1.55658398018871
"4540","4","s1","cohH","angleH","r1",1.38824003924058
"4541","4","s1","cohH","angleH","r1",1.44602989346173
"4542","4","s1","cohH","angleH","r1",1.89508543859035
"4543","4","s1","cohH","angleH","r1",1.49434676610439
"4544","4","s1","cohH","angleH","r1",2.67680579736383
"4545","4","s1","cohH","angleH","r1",1.55848456253432
"4546","4","s1","cohH","angleH","r1",2.54390020806002
"4547","4","s1","cohH","angleH","r1",1.63633041709603
"4548","4","s1","cohH","angleH","r1",2.0919371087388
"4549","4","s1","cohH","angleH","r1",1.62197642547329
"4550","4","s1","cohH","angleH","r1",1.35125836585452
"4551","4","s1","cohH","angleH","r1",1.8244508174633
"4552","4","s1","cohH","angleH","r1",1.44222363333071
"4553","4","s1","cohH","angleH","r1",1.8817431533143
"4554","4","s1","cohH","angleH","r1",1.64130706829432
"4555","4","s1","cohH","angleH","r1",2.56111736021987
"4556","4","s1","cohH","angleH","r1",2.33922955250705
"4557","4","s1","cohH","angleH","r1",1.92559646318385
"4558","4","s1","cohH","angleH","r1",2.38415597595977
"4559","4","s1","cohH","angleH","r1",1.66154819145402
"4560","4","s1","cohH","angleH","r1",1.50366705709206
"4561","4","s1","cohH","angleH","r1",1.74666516929538
"4562","4","s1","cohH","angleH","r1",1.38899606521368
"4563","4","s1","cohH","angleH","r1",1.25920353054864
"4564","4","s1","cohH","angleH","r1",1.62159911703552
"4565","4","s1","cohH","angleH","r1",1.56976770701225
"4566","4","s1","cohH","angleH","r1",1.75808770366535
"4567","4","s1","cohH","angleH","r1",2.17849535260034
"4568","4","s1","cohH","angleH","r1",1.72889189069061
"4569","4","s1","cohH","angleH","r1",1.39820621319635
"4570","4","s1","cohH","angleH","r1",1.45340171353032
"4571","4","s1","cohH","angleH","r1",1.86436997541625
"4572","4","s1","cohH","angleH","r1",1.54720437252539
"4573","4","s1","cohH","angleH","r1",2.90800445821235
"4574","4","s1","cohH","angleH","r1",1.7637892895207
"4575","4","s1","cohH","angleH","r1",1.38871136657623
"4576","4","s1","cohH","angleH","r1",1.79558144085143
"4577","4","s1","cohH","angleH","r1",1.64575919699818
"4578","4","s1","cohH","angleH","r1",1.31929764440554
"4579","4","s1","cohH","angleH","r1",1.3865061032836
"4580","4","s1","cohH","angleH","r1",1.46361113604257
"4581","4","s1","cohH","angleH","r1",2.19231240398293
"4582","4","s1","cohH","angleH","r1",1.74052987119338
"4583","4","s1","cohH","angleH","r1",1.87354971586279
"4584","4","s1","cohH","angleH","r1",1.27867165551833
"4585","4","s1","cohH","angleH","r1",1.48776744447074
"4586","4","s1","cohH","angleH","r1",2.05530627207563
"4587","4","s1","cohH","angleH","r1",2.34622863672992
"4588","4","s1","cohH","angleH","r1",1.91698761914499
"4589","4","s1","cohH","angleH","r1",1.72603229681708
"4590","4","s1","cohH","angleH","r1",2.25592790492041
"4591","4","s1","cohH","angleH","r1",2.44352026464191
"4592","4","s1","cohH","angleH","r1",1.82858953612355
"4593","4","s1","cohH","angleH","r1",1.42395185544669
"4594","4","s1","cohH","angleH","r1",1.39832400330684
"4595","4","s1","cohH","angleH","r1",1.78372387842488
"4596","4","s1","cohH","angleH","r1",1.59174464527423
"4597","4","s1","cohH","angleH","r1",1.85120519952583
"4598","4","s1","cohH","angleH","r1",2.27616990270628
"4599","4","s1","cohH","angleH","r1",1.34643338659525
"4600","4","s1","cohH","angleH","r1",1.27764867934726
"4601","4","s1","cohH","angleH","r1",2.86400655804295
"4602","4","s1","cohH","angleH","r1",1.60176619023618
"4603","4","s1","cohH","angleH","r1",1.73858185223562
"4604","4","s1","cohH","angleH","r1",1.13717242281392
"4605","4","s1","cohH","angleH","r1",1.842889689473
"4606","4","s1","cohH","angleH","r1",2.00098567534827
"4607","4","s1","cohH","angleH","r1",2.00008036018962
"4608","4","s1","cohH","angleH","r1",1.8139756327113
"4609","4","s1","cohH","angleH","r1",1.87108172801645
"4610","4","s1","cohH","angleH","r2",1.46125837922055
"4611","4","s1","cohH","angleH","r1",2.02049818465356
"4612","4","s1","cohH","angleH","r1",1.79807269643768
"4613","4","s1","cohH","angleH","r1",1.31836869439378
"4614","4","s1","cohH","angleH","r1",1.83155313789153
"4615","4","s1","cohH","angleH","r1",1.63994146003464
"4616","4","s1","cohH","angleH","r1",1.35609741960239
"4617","4","s1","cohH","angleH","r1",1.95789641677923
"4618","4","s1","cohH","angleH","r1",2.42014935108237
"4619","4","s1","cohH","angleH","r1",1.47133511537674
"4620","4","s1","cohH","angleH","r1",2.03562004965482
"4621","4","s1","cohH","angleH","r1",2.44735693685074
"4622","4","s1","cohH","angleH","r1",1.8549431892669
"4623","4","s1","cohH","angleH","r1",1.60518381886206
"4624","4","s1","cohH","angleH","r1",1.80050537331236
"4625","4","s1","cohH","angleH","r2",2.66466215622478
"4626","4","s1","cohH","angleH","r1",1.8206962729659
"4627","4","s1","cohH","angleH","r2",2.71576873000078
"4628","4","s1","cohH","angleH","r1",2.20248493080718
"4629","4","s1","cohH","angleH","r1",1.80796108052479
"4630","4","s1","cohH","angleH","r1",1.40011647892178
"4631","4","s1","cohH","angleH","r1",1.63699457435819
"4632","4","s1","cohH","angleH","r1",1.7023945234995
"4633","4","s1","cohH","angleH","r1",1.87515870054381
"4634","4","s1","cohH","angleH","r1",2.82615521324754
"4635","4","s1","cohH","angleH","r1",2.04723361297778
"4636","4","s1","cohH","angleH","r1",2.28790067421014
"4637","4","s1","cohH","angleH","r1",1.61464121466891
"4638","4","s1","cohH","angleH","r1",1.40547283939841
"4639","4","s1","cohH","angleH","r1",1.64635672706009
"4640","4","s1","cohH","angleH","r1",1.55795541521997
"4641","4","s1","cohH","angleH","r1",1.76531267355709
"4642","4","s1","cohH","angleH","r1",1.67170665633165
"4643","4","s1","cohH","angleH","r1",1.53835061167215
"4644","4","s1","cohH","angleH","r1",1.5038056783857
"4645","4","s1","cohH","angleH","r1",1.98672589695397
"4646","4","s1","cohH","angleH","r1",1.66535507703048
"4647","4","s1","cohH","angleH","r1",2.05456671752604
"4648","4","s1","cohH","angleH","r2",1.21010129870134
"4649","4","s1","cohH","angleH","r1",2.76331045309404
"4650","4","s1","cohH","angleH","r1",2.41495594256581
"4651","4","s2","cohH","angleH","r2",1.41927447093661
"4652","4","s2","cohH","angleH","r2",1.62922845889042
"4653","4","s2","cohH","angleH","r1",1.5942614624717
"4654","4","s2","cohH","angleH","r2",2.40048175358841
"4655","4","s2","cohH","angleH","r2",2.24766360765543
"4656","4","s2","cohH","angleH","r2",1.52650089266001
"4657","4","s2","cohH","angleH","r1",2.01275646993451
"4658","4","s2","cohH","angleH","r2",3.05281849643734
"4659","4","s2","cohH","angleH","r2",3.59487555130954
"4660","4","s2","cohH","angleH","r2",2.18597306946225
"4661","4","s2","cohH","angleH","r2",1.87095547219494
"4662","4","s2","cohH","angleH","r2",1.80908694685212
"4663","4","s2","cohH","angleH","r2",1.66163038454264
"4664","4","s2","cohH","angleH","r2",1.54075801147766
"4665","4","s2","cohH","angleH","r2",2.63579209404452
"4666","4","s2","cohH","angleH","r2",2.22762837111916
"4667","4","s2","cohH","angleH","r2",1.53684122856755
"4668","4","s2","cohH","angleH","r2",1.90203932414037
"4669","4","s2","cohH","angleH","r2",1.78931211270351
"4670","4","s2","cohH","angleH","r2",2.48079490636325
"4671","4","s2","cohH","angleH","r2",1.48216931187469
"4672","4","s2","cohH","angleH","r2",1.74606025167828
"4673","4","s2","cohH","angleH","r2",1.67372175663141
"4674","4","s2","cohH","angleH","r2",1.39189563016888
"4675","4","s2","cohH","angleH","r2",2.34412556750692
"4676","4","s2","cohH","angleH","r2",1.1970732194741
"4677","4","s2","cohH","angleH","r2",1.2309957142405
"4678","4","s2","cohH","angleH","r2",2.07502820809125
"4679","4","s2","cohH","angleH","r2",3.22356234252666
"4680","4","s2","cohH","angleH","r2",1.66929000367821
"4681","4","s2","cohH","angleH","r2",1.76166473997109
"4682","4","s2","cohH","angleH","r1",3.04149971672641
"4683","4","s2","cohH","angleH","r2",1.62018215915745
"4684","4","s2","cohH","angleH","r2",1.09375214049908
"4685","4","s2","cohH","angleH","r2",2.37566668598511
"4686","4","s2","cohH","angleH","r2",3.76334846040156
"4687","4","s2","cohH","angleH","r2",1.99867128182525
"4688","4","s2","cohH","angleH","r2",1.54106415160862
"4689","4","s2","cohH","angleH","r2",1.6110102680511
"4690","4","s2","cohH","angleH","r1",3.57229534921666
"4691","4","s2","cohH","angleH","r2",1.28787810918412
"4692","4","s2","cohH","angleH","r2",1.52427956435111
"4693","4","s2","cohH","angleH","r2",1.89986580943229
"4694","4","s2","cohH","angleH","r2",1.52440799735748
"4695","4","s2","cohH","angleH","r2",2.14256845304981
"4696","4","s2","cohH","angleH","r2",2.09907846159008
"4697","4","s2","cohH","angleH","r2",1.48305574256811
"4698","4","s2","cohH","angleH","r2",2.13647543329427
"4699","4","s2","cohH","angleH","r2",2.0832450372698
"4700","4","s2","cohH","angleH","r2",2.03788498821478
"4701","4","s2","cohH","angleH","r2",2.64337926651387
"4702","4","s2","cohH","angleH","r2",1.75233112719974
"4703","4","s2","cohH","angleH","r2",1.14559742462978
"4704","4","s2","cohH","angleH","r2",2.6745551725357
"4705","4","s2","cohH","angleH","r2",1.90949312627164
"4706","4","s2","cohH","angleH","r2",2.50452594467061
"4707","4","s2","cohH","angleH","r2",1.31381255773651
"4708","4","s2","cohH","angleH","r2",1.81102026443434
"4709","4","s2","cohH","angleH","r2",2.3653731032512
"4710","4","s2","cohH","angleH","r2",1.64963637968652
"4711","4","s2","cohH","angleH","r2",1.90265166017836
"4712","4","s2","cohH","angleH","r2",1.27411713822962
"4713","4","s2","cohH","angleH","r2",1.65079333232855
"4714","4","s2","cohH","angleH","r2",2.19740244509323
"4715","4","s2","cohH","angleH","r1",1.87871988998461
"4716","4","s2","cohH","angleH","r2",1.0865966959969
"4717","4","s2","cohH","angleH","r2",1.54869396879346
"4718","4","s2","cohH","angleH","r2",1.16759870588891
"4719","4","s2","cohH","angleH","r2",2.37253078707289
"4720","4","s2","cohH","angleH","r2",1.66942792208019
"4721","4","s2","cohH","angleH","r2",1.56652039131208
"4722","4","s2","cohH","angleH","r2",1.57574214723886
"4723","4","s2","cohH","angleH","r2",1.79745751561885
"4724","4","s2","cohH","angleH","r2",2.42421937388035
"4725","4","s2","cohH","angleH","r2",1.72994170966841
"4726","4","s2","cohH","angleH","r2",1.23197167098415
"4727","4","s2","cohH","angleH","r2",2.06362922424062
"4728","4","s2","cohH","angleH","r1",2.09174353178395
"4729","4","s2","cohH","angleH","r1",1.67034743348275
"4730","4","s2","cohH","angleH","r2",1.40668445618692
"4731","4","s2","cohH","angleH","r2",1.83402051770241
"4732","4","s2","cohH","angleH","r2",1.58161028558644
"4733","4","s2","cohH","angleH","r2",2.03693843344911
"4734","4","s2","cohH","angleH","r2",1.67777459310534
"4735","4","s2","cohH","angleH","r2",1.9877833922729
"4736","4","s2","cohH","angleH","r2",1.83975614197871
"4737","4","s2","cohH","angleH","r1",2.61703319554276
"4738","4","s2","cohH","angleH","r2",1.36575835204023
"4739","4","s2","cohH","angleH","r2",4.81967354534584
"4740","4","s2","cohH","angleH","r2",1.54346292287204
"4741","4","s2","cohH","angleH","r2",1.72750937755061
"4742","4","s2","cohH","angleH","r2",2.66392318187449
"4743","4","s2","cohH","angleH","r2",2.5491010986286
"4744","4","s2","cohH","angleH","r2",1.75187622798659
"4745","4","s2","cohH","angleH","r2",2.14182579959855
"4746","4","s2","cohH","angleH","r2",2.49774983016037
"4747","4","s2","cohH","angleH","r2",1.91466669872938
"4748","4","s2","cohH","angleH","r2",2.2330105381203
"4749","4","s2","cohH","angleH","r2",1.55510349630032
"4750","4","s2","cohH","angleH","r2",1.98164803757709
"4751","4","s2","cohH","angleH","r2",1.55220056075773
"4752","4","s2","cohH","angleH","r2",2.05823616252631
"4753","4","s2","cohH","angleH","r2",3.03206063499824
"4754","4","s2","cohH","angleH","r1",2.34272546635693
"4755","4","s2","cohH","angleH","r2",1.50861316314779
"4756","4","s2","cohH","angleH","r1",1.56242883211237
"4757","4","s2","cohH","angleH","r2",1.69595418714467
"4758","4","s2","cohH","angleH","r1",2.11758297222235
"4759","4","s2","cohH","angleH","r2",1.36094483313497
"4760","4","s2","cohH","angleH","r2",2.43819397267597
"4761","4","s2","cohH","angleH","r2",2.47516299636934
"4762","4","s2","cohH","angleH","r2",2.03411657101217
"4763","4","s2","cohH","angleH","r2",1.23788572303361
"4764","4","s2","cohH","angleH","r2",1.55735945497257
"4765","4","s2","cohH","angleH","r2",1.86839376683793
"4766","4","s2","cohH","angleH","r2",1.64268447308898
"4767","4","s2","cohH","angleH","r2",2.09183896250135
"4768","4","s2","cohH","angleH","r1",2.37365355341694
"4769","4","s2","cohH","angleH","r2",1.26440126983834
"4770","4","s2","cohH","angleH","r2",1.73702655601563
"4771","4","s2","cohH","angleH","r2",1.43151295408672
"4772","4","s2","cohH","angleH","r2",1.9432067697582
"4773","4","s2","cohH","angleH","r2",1.54052372926234
"4774","4","s2","cohH","angleH","r2",1.55897313229244
"4775","4","s2","cohH","angleH","r2",1.89961988103327
"4776","4","s2","cohH","angleH","r2",2.13896241439759
"4777","4","s2","cohH","angleH","r2",1.70178523690344
"4778","4","s2","cohH","angleH","r2",3.36465246901056
"4779","4","s2","cohH","angleH","r2",2.68125947546971
"4780","4","s2","cohH","angleH","r1",1.57293199451227
"4781","4","s2","cohH","angleH","r2",1.80061960914001
"4782","4","s2","cohH","angleH","r2",1.44311160136523
"4783","4","s2","cohH","angleH","r2",2.30144836310229
"4784","4","s2","cohH","angleH","r2",2.8038886107404
"4785","4","s2","cohH","angleH","r2",1.53696334108868
"4786","4","s2","cohH","angleH","r2",1.41285473995627
"4787","4","s2","cohH","angleH","r2",1.24105139811774
"4788","4","s2","cohH","angleH","r2",1.79786255415584
"4789","4","s2","cohH","angleH","r2",1.48416885025616
"4790","4","s2","cohH","angleH","r2",1.85970703467007
"4791","4","s2","cohH","angleH","r2",1.87280621434207
"4792","4","s2","cohH","angleH","r2",2.21406710550571
"4793","4","s2","cohH","angleH","r2",2.19700930959772
"4794","4","s2","cohH","angleH","r2",1.99940111295332
"4795","4","s2","cohH","angleH","r2",1.31062239442186
"4796","4","s2","cohH","angleH","r2",1.87673200336361
"4797","4","s2","cohH","angleH","r2",1.85463481314316
"4798","4","s2","cohH","angleH","r2",1.67982122329351
"4799","4","s2","cohH","angleH","r2",1.89281411720308
"4800","4","s2","cohH","angleH","r2",3.02333932389395
"4801","5","s1","cohE","angleE","r1",1.25441403143701
"4802","5","s1","cohE","angleE","r1",1.34298190373893
"4803","5","s1","cohE","angleE","r1",0.995558223777741
"4804","5","s1","cohE","angleE","r1",1.15003753364692
"4805","5","s1","cohE","angleE","r1",1.58115561180572
"4806","5","s1","cohE","angleE","r1",1.03984260532048
"4807","5","s1","cohE","angleE","r1",1.07244399177102
"4808","5","s1","cohE","angleE","r1",1.18612791005658
"4809","5","s1","cohE","angleE","r1",1.4316149523345
"4810","5","s1","cohE","angleE","r1",1.33551015802809
"4811","5","s1","cohE","angleE","r1",1.84891706911449
"4812","5","s1","cohE","angleE","r1",1.10414521988691
"4813","5","s1","cohE","angleE","r1",1.28545696054686
"4814","5","s1","cohE","angleE","r1",1.38775848272929
"4815","5","s1","cohE","angleE","r1",1.11291618562813
"4816","5","s1","cohE","angleE","r1",1.4374512829858
"4817","5","s1","cohE","angleE","r1",1.31830376169646
"4818","5","s1","cohE","angleE","r1",1.12134167225499
"4819","5","s1","cohE","angleE","r1",1.33778585356443
"4820","5","s1","cohE","angleE","r1",1.20479010034716
"4821","5","s1","cohE","angleE","r1",1.45011155136972
"4822","5","s1","cohE","angleE","r1",1.32256834935113
"4823","5","s1","cohE","angleE","r1",1.23957728619812
"4824","5","s1","cohE","angleE","r1",1.24586993708585
"4825","5","s1","cohE","angleE","r1",1.01783799201052
"4826","5","s1","cohE","angleE","r1",1.27062140835821
"4827","5","s1","cohE","angleE","r1",1.07433918974153
"4828","5","s1","cohE","angleE","r1",1.69386044683297
"4829","5","s1","cohE","angleE","r1",1.08339102175175
"4830","5","s1","cohE","angleE","r1",1.03117741217758
"4831","5","s1","cohE","angleE","r1",1.09407054294658
"4832","5","s1","cohE","angleE","r1",1.2044050537193
"4833","5","s1","cohE","angleE","r1",1.4895330036099
"4834","5","s1","cohE","angleE","r1",0.982274830957534
"4835","5","s1","cohE","angleE","r1",1.31681567798107
"4836","5","s1","cohE","angleE","r1",1.13599198268967
"4837","5","s1","cohE","angleE","r1",1.24443862334911
"4838","5","s1","cohE","angleE","r1",1.16231736213475
"4839","5","s1","cohE","angleE","r1",1.44625842739028
"4840","5","s1","cohE","angleE","r1",1.16044765439626
"4841","5","s1","cohE","angleE","r1",0.993793713548453
"4842","5","s1","cohE","angleE","r1",1.30579209369804
"4843","5","s1","cohE","angleE","r1",1.36759482131683
"4844","5","s1","cohE","angleE","r1",1.63871078282365
"4845","5","s1","cohE","angleE","r1",1.60226757267151
"4846","5","s1","cohE","angleE","r1",1.45345840856894
"4847","5","s1","cohE","angleE","r1",1.33239523230845
"4848","5","s1","cohE","angleE","r1",1.30179065666654
"4849","5","s1","cohE","angleE","r1",1.20907716629322
"4850","5","s1","cohE","angleE","r1",1.08516042655099
"4851","5","s1","cohE","angleE","r1",1.12091569840208
"4852","5","s1","cohE","angleE","r1",1.4173047366634
"4853","5","s1","cohE","angleE","r1",1.23489744611094
"4854","5","s1","cohE","angleE","r1",1.6696642239323
"4855","5","s1","cohE","angleE","r1",1.0740136737702
"4856","5","s1","cohE","angleE","r1",1.15380766998084
"4857","5","s1","cohE","angleE","r1",1.39818926502391
"4858","5","s1","cohE","angleE","r1",1.22230437266033
"4859","5","s1","cohE","angleE","r1",1.24125147737789
"4860","5","s1","cohE","angleE","r1",1.47998924329152
"4861","5","s1","cohE","angleE","r1",1.41259200973184
"4862","5","s1","cohE","angleE","r1",1.09301802987062
